STATE,ST_CASE,DAY,MONTH,HOUR,MINUTE,AGE,SEX,PER_TYP,INJ_SEV
45,450480,13,7,7,11,31,2,1,1
45,450481,14,7,4,2,16,1,1,3
45,450481,14,7,4,2,20,2,2,3
45,450481,14,7,4,2,17,1,2,3
45,450481,14,7,4,2,18,1,2,3
45,450481,14,7,4,2,18,1,2,4
45,450482,14,7,19,20,18,2,1,4
45,450482,14,7,19,20,21,1,2,3
45,450483,15,7,1,45,39,1,1,3
45,450483,15,7,1,45,46,2,2,4
45,450483,15,7,1,45,26,1,1,0
45,450484,15,7,3,12,24,1,1,4
45,450484,15,7,3,12,23,2,2,3
45,450485,15,7,6,10,36,1,1,4
45,450486,17,7,22,55,45,2,5,4
45,450486,17,7,22,55,28,1,1,0
45,450487,18,7,20,56,21,1,1,0
45,450487,18,7,20,56,20,2,2,0
45,450487,18,7,20,56,23,1,1,4
45,450487,18,7,20,56,23,1,2,4
45,450488,19,7,20,30,23,1,1,4
45,450489,20,7,6,15,22,1,1,1
45,450489,20,7,6,15,55,1,2,4
45,450489,20,7,6,15,61,1,1,1
45,450490,20,7,9,0,27,2,1,3
45,450490,20,7,9,0,42,1,2,3
45,450490,20,7,9,0,21,2,2,2
45,450490,20,7,9,0,28,2,2,4
45,450491,20,7,16,24,53,1,1,4
45,450492,20,7,11,50,72,1,1,4
45,450493,20,7,14,43,34,1,1,0
45,450493,20,7,14,43,84,1,1,4
45,450494,21,7,8,36,47,2,1,4
45,450494,21,7,8,36,17,2,2,1
45,450494,21,7,8,36,18,1,2,1
45,450494,21,7,8,36,40,1,1,0
45,450494,21,7,8,36,43,2,2,1
45,450495,21,7,23,50,37,1,5,4
45,450495,21,7,23,50,19,1,1,1
45,450495,21,7,23,50,17,1,2,1
45,450496,21,7,22,0,47,1,1,4
45,450496,21,7,22,0,19,1,1,0
45,450496,21,7,22,0,16,1,2,1
45,450497,17,7,4,0,48,1,1,4
45,450498,24,7,5,27,29,2,5,4
45,450498,24,7,5,27,17,2,1,0
45,450499,24,7,15,35,20,1,1,1
45,450499,24,7,15,35,48,1,2,1
45,450499,24,7,15,35,19,2,2,1
45,450499,24,7,15,35,9,2,2,1
45,450499,24,7,15,35,2,2,2,4
45,450499,24,7,15,35,28,2,2,1
45,450499,24,7,15,35,52,1,1,1
45,450500,25,7,4,0,55,1,1,0
45,450500,25,7,4,0,34,1,1,4
45,450501,22,7,14,35,6,1,8,4
45,450501,22,7,14,35,16,1,1,0
45,450502,25,7,17,35,19,2,1,3
45,450502,25,7,17,35,35,2,2,4
45,450502,25,7,17,35,16,1,1,3
45,450502,25,7,17,35,15,1,2,3
45,450502,25,7,17,35,17,1,2,3
45,450502,25,7,17,35,16,1,2,3
45,450503,26,7,9,11,56,2,1,1
45,450503,26,7,9,11,23,2,1,1
45,450503,26,7,9,11,71,1,1,4
45,450504,26,7,11,10,68,1,1,4
45,450504,26,7,11,10,21,1,1,0
45,450505,26,7,17,47,36,2,1,1
45,450505,26,7,17,47,9,1,2,4
45,450505,26,7,17,47,12,1,2,1
45,450506,26,7,18,45,38,1,1,4
45,450506,26,7,18,45,62,1,1,0
45,450507,27,7,0,44,22,1,5,4
45,450507,27,7,0,44,86,1,1,0
45,450507,27,7,0,44,35,2,2,0
45,450508,27,7,16,15,14,2,1,2
45,450508,27,7,16,15,12,2,2,2
45,450508,27,7,16,15,32,2,1,4
45,450509,28,7,16,41,22,1,1,4
45,450510,28,7,21,19,51,1,5,4
45,450510,28,7,21,19,33,1,1,0
45,450510,28,7,21,19,19,2,2,0
45,450510,28,7,21,19,18,2,2,0
45,450510,28,7,21,19,6,1,2,0
45,450511,29,7,1,20,25,1,1,1
45,450511,29,7,1,20,27,1,2,4
45,450512,29,7,6,14,22,1,1,3
45,450512,29,7,6,14,22,1,2,4
45,450513,31,7,14,13,40,2,1,0
45,450513,31,7,14,13,53,1,1,0
45,450513,31,7,14,13,28,2,1,1
45,450513,31,7,14,13,99,2,2,1
45,450513,31,7,14,13,57,1,2,1
45,450513,31,7,14,13,66,2,2,1
45,450513,31,7,14,13,73,2,2,1
45,450513,31,7,14,13,72,2,2,4
45,450514,31,7,21,25,49,1,1,4
45,450515,26,7,20,10,17,1,1,1
45,450515,26,7,20,10,18,1,2,4
45,450516,29,7,11,43,62,1,1,2
45,450516,29,7,11,43,33,2,2,2
45,450516,29,7,11,43,70,2,2,4
45,450517,1,8,12,7,53,1,1,0
45,450517,1,8,12,7,47,1,1,4
45,450518,1,8,15,21,30,1,1,0
45,450518,1,8,15,21,54,2,1,3
45,450518,1,8,15,21,71,2,2,4
45,450519,1,8,21,40,34,2,1,2
45,450519,1,8,21,40,34,2,1,2
45,450519,1,8,21,40,18,2,2,2
45,450519,1,8,21,40,16,1,2,1
45,450519,1,8,21,40,11,2,2,1
45,450519,1,8,21,40,36,2,1,4
45,450520,2,8,0,20,17,1,5,4
45,450520,2,8,0,20,28,1,1,0
45,450520,2,8,0,20,27,2,1,0
45,450520,2,8,0,20,20,1,1,0
45,450521,1,8,1,41,36,1,1,4
45,450521,1,8,1,41,28,2,2,4
45,450522,3,8,10,0,16,1,1,4
45,450523,3,8,13,45,74,1,1,0
45,450523,3,8,13,45,78,2,2,0
45,450523,3,8,13,45,5,1,2,0
45,450523,3,8,13,45,26,1,1,4
45,450524,4,8,8,30,44,1,1,4
45,450525,4,8,0,42,37,1,5,4
45,450525,4,8,0,42,54,1,1,0
45,450525,4,8,0,42,46,2,2,0
45,450526,2,6,11,4,48,2,1,4
45,450527,4,8,2,35,26,1,1,0
45,450527,4,8,2,35,33,1,1,4
45,450528,4,8,3,30,41,1,1,4
45,450529,4,8,9,28,60,1,5,4
45,450529,4,8,9,28,42,1,1,2
45,450530,4,8,2,0,56,1,1,4
45,450531,4,8,10,30,75,2,1,4
45,450531,4,8,10,30,55,1,1,1
45,450532,11,6,16,49,51,2,1,2
45,450532,11,6,16,49,78,1,1,4
45,450533,10,5,23,35,51,1,5,2
45,450533,10,5,23,35,45,1,5,4
45,450533,10,5,23,35,45,2,1,0
45,450534,16,7,21,0,68,2,5,4
45,450534,16,7,21,0,77,1,1,0
45,450535,23,7,9,48,23,1,1,0
45,450535,23,7,9,48,66,1,1,4
45,450535,23,7,9,48,76,2,1,1
45,450536,31,7,15,16,67,1,1,4
45,450536,31,7,15,16,13,2,2,1
45,450537,3,8,2,25,48,1,1,4
45,450538,4,8,13,34,45,1,1,4
45,450538,4,8,13,34,43,2,2,4
45,450538,4,8,13,34,77,2,1,1
45,450539,5,8,15,5,44,1,1,0
45,450539,5,8,15,5,23,1,1,4
45,450540,5,8,16,28,74,1,1,4
45,450540,5,8,16,28,18,1,1,1
45,450541,5,8,10,0,76,2,1,4
45,450541,5,8,10,0,42,1,1,2
45,450541,5,8,10,0,33,2,2,2
45,450542,6,8,3,10,32,1,5,4
45,450542,6,8,3,10,20,2,1,0
45,450542,6,8,3,10,17,2,2,0
45,450543,6,8,0,24,39,1,1,4
45,450544,6,8,11,0,59,1,1,4
45,450545,6,8,20,23,39,1,5,4
45,450545,6,8,20,23,41,1,1,0
45,450546,6,8,15,30,73,2,1,4
45,450546,6,8,15,30,71,1,2,4
45,450546,6,8,15,30,56,1,1,1
45,450547,6,8,13,8,74,1,1,4
45,450548,7,8,2,8,40,2,5,4
45,450548,7,8,2,8,48,1,1,0
45,450549,7,8,1,45,24,2,1,4
45,450550,8,8,13,7,77,1,1,4
45,450551,8,8,21,30,25,1,1,0
45,450551,8,8,21,30,48,1,1,4
45,450552,9,8,7,25,40,1,1,4
45,450552,9,8,7,25,64,2,1,3
45,450552,9,8,7,25,22,2,1,1
45,450553,9,8,15,35,44,2,1,4
45,450553,9,8,15,35,40,1,1,2
45,450554,9,8,10,20,19,2,1,2
45,450554,9,8,10,20,19,1,2,1
45,450554,9,8,10,20,18,1,2,1
45,450554,9,8,10,20,3,2,2,1
45,450554,9,8,10,20,65,1,1,4
45,450555,9,8,16,50,21,1,1,4
45,450555,9,8,16,50,57,1,1,3
45,450555,9,8,16,50,56,2,1,1
45,450555,9,8,16,50,12,1,2,1
45,450556,10,8,10,10,34,2,1,2
45,450556,10,8,10,10,16,1,2,2
45,450556,10,8,10,10,2,2,2,2
45,450556,10,8,10,10,13,2,2,3
45,450556,10,8,10,10,12,2,2,3
45,450556,10,8,10,10,9,1,2,2
45,450556,10,8,10,10,10,2,2,4
45,450557,10,8,4,33,35,1,1,3
45,450557,10,8,4,33,30,2,1,4
45,450558,10,8,15,20,32,1,1,4
45,450558,10,8,15,20,66,2,1,1
45,450559,10,8,22,43,36,1,1,4
45,450559,10,8,22,43,44,1,2,3
45,450560,11,8,20,11,86,1,1,4
45,450561,11,8,6,0,42,1,5,4
45,450561,11,8,6,0,999,9,1,0
45,450562,11,8,18,30,29,1,1,4
45,450563,12,8,0,30,28,2,5,4
45,450563,12,8,0,30,35,2,1,0
45,450564,11,8,6,0,29,1,1,1
45,450564,11,8,6,0,26,1,2,1
45,450564,11,8,6,0,29,1,1,4
45,450565,12,8,17,5,58,1,1,4
45,450565,12,8,17,5,68,1,1,1
45,450565,12,8,17,5,64,1,2,1
45,450566,12,8,15,44,44,1,1,4
45,450567,25,8,1,26,33,1,1,4
45,450568,12,8,18,10,28,1,1,4
45,450569,13,8,21,0,28,1,1,0
45,450569,13,8,21,0,53,1,1,4
45,450570,13,8,13,0,63,1,1,4
45,450570,13,8,13,0,29,1,1,1
45,450570,13,8,13,0,19,1,2,1
45,450571,13,8,0,25,55,1,5,4
45,450571,13,8,0,25,45,1,1,0
45,450572,14,8,16,5,65,2,1,4
45,450573,14,8,10,23,29,2,1,4
45,450573,14,8,10,23,48,1,1,1
45,450574,22,6,18,20,63,2,1,4
45,450574,22,6,18,20,61,1,1,1
45,450575,14,8,19,0,15,2,1,4
45,450576,15,8,11,25,64,2,1,4
45,450576,15,8,11,25,35,1,1,3
45,450577,16,8,21,4,66,1,5,4
45,450577,16,8,21,4,64,1,1,0
45,450578,17,8,2,15,20,1,1,4
45,450579,18,8,22,25,21,2,1,4
45,450579,18,8,22,25,53,1,1,0
45,450579,18,8,22,25,56,1,2,0
45,450580,18,8,21,55,19,2,1,1
45,450580,18,8,21,55,45,1,1,1
45,450580,18,8,21,55,39,2,2,4
45,450580,18,8,21,55,58,1,2,4
45,450581,18,8,20,50,43,2,1,2
45,450581,18,8,20,50,44,1,1,4
45,450582,20,8,3,40,65,2,1,4
45,450583,20,8,9,50,25,1,1,0
45,450583,20,8,9,50,22,1,1,4
45,450584,20,8,6,23,50,1,1,0
45,450584,20,8,6,23,57,1,1,2
45,450584,20,8,6,23,4,1,2,4
45,450585,21,8,17,0,54,1,1,4
45,450586,21,8,18,20,24,1,1,3
45,450586,21,8,18,20,1,2,2,2
45,450586,21,8,18,20,23,2,2,4
45,450586,21,8,18,20,38,1,1,0
45,450586,21,8,18,20,28,1,2,0
45,450586,21,8,18,20,41,2,1,0
45,450586,21,8,18,20,10,2,2,0
45,450587,21,8,18,37,81,1,1,4
45,450587,21,8,18,37,20,2,1,0
45,450588,22,8,0,25,51,2,6,4
45,450588,22,8,0,25,48,2,1,0
45,450589,22,8,6,12,73,1,5,4
45,450589,22,8,6,12,50,1,1,0
45,450590,23,8,15,18,42,1,1,0
45,450590,23,8,15,18,28,1,1,4
45,450591,23,8,6,15,82,1,5,4
45,450591,23,8,6,15,26,2,1,0
45,450592,24,8,16,15,26,1,1,3
45,450592,24,8,16,15,25,1,2,4
45,450593,29,7,2,3,21,2,5,4
45,450593,29,7,2,3,999,9,1,0
45,450594,11,8,3,3,59,1,5,4
45,450594,11,8,3,3,25,2,1,0
45,450595,24,8,22,38,29,1,5,4
45,450595,24,8,22,38,31,2,1,0
45,450595,24,8,22,38,30,2,2,0
45,450596,24,8,7,32,27,2,1,4
45,450596,24,8,7,32,8,1,2,3
45,450596,24,8,7,32,7,1,2,2
45,450596,24,8,7,32,1,1,2,2
45,450597,25,8,11,10,71,1,1,4
45,450597,25,8,11,10,33,1,1,1
45,450597,25,8,11,10,54,2,2,1
45,450597,25,8,11,10,9,2,2,1
45,450597,25,8,11,10,1,1,2,1
45,450597,25,8,11,10,29,2,2,1
45,450598,25,8,7,25,29,2,1,4
45,450598,25,8,7,25,86,1,1,0
45,450599,25,8,8,42,43,1,1,2
45,450599,25,8,8,42,45,2,1,4
45,450599,25,8,8,42,47,1,2,0
45,450599,25,8,8,42,47,1,2,0
45,450600,25,8,11,38,40,1,6,4
45,450600,25,8,11,38,20,1,1,0
45,450601,25,8,21,54,26,1,1,4
45,450602,26,8,1,5,60,1,1,4
45,450603,26,8,2,5,49,1,1,4
45,450603,26,8,2,5,18,1,2,4
45,450604,26,8,19,50,35,1,1,4
45,450605,27,8,4,39,29,1,1,2
45,450605,27,8,4,39,24,1,2,2
45,450605,27,8,4,39,21,1,2,2
45,450605,27,8,4,39,29,1,2,4
45,450606,27,8,5,4,58,1,1,4
45,450607,27,8,12,51,60,1,1,2
45,450607,27,8,12,51,75,1,2,4
45,450607,27,8,12,51,76,2,2,2
45,450607,27,8,12,51,28,1,1,2
45,450608,28,8,4,0,33,1,1,4
45,450609,15,4,23,53,39,2,1,3
45,450609,15,4,23,53,88,1,1,4
45,450610,28,8,7,5,42,1,1,4
45,450610,28,8,7,5,27,2,2,3
45,450611,28,8,7,0,32,2,1,4
45,450611,28,8,7,0,17,1,1,2
45,450612,29,8,10,35,68,1,1,4
45,450613,29,8,20,0,64,1,1,4
45,450614,30,8,12,45,73,1,1,4
45,450615,2,7,13,50,54,1,1,0
45,450615,2,7,13,50,53,1,1,0
45,450615,2,7,13,50,25,2,1,4
45,450615,2,7,13,50,39,1,1,1
45,450615,2,7,13,50,29,2,2,1
45,450615,2,7,13,50,56,1,1,0
45,450616,1,9,5,44,57,1,5,4
45,450616,1,9,5,44,37,2,1,0
45,450616,1,9,5,44,51,1,2,0
45,450617,1,9,2,0,21,2,1,4
45,450618,1,9,5,5,66,1,6,4
45,450618,1,9,5,5,28,1,1,0
45,450619,1,9,5,30,69,1,1,4
45,450619,1,9,5,30,42,1,2,3
45,450620,2,9,1,58,21,1,1,4
45,450621,2,9,6,8,28,1,1,3
45,450621,2,9,6,8,28,1,2,3
45,450621,2,9,6,8,26,1,1,4
45,450621,2,9,6,8,27,2,2,4
45,450622,3,9,3,20,30,1,1,4
45,450623,3,9,1,0,83,1,1,4
45,450624,3,9,17,30,29,1,1,4
45,450624,3,9,17,30,16,1,1,0
45,450625,3,9,13,40,18,2,1,4
45,450626,4,9,21,15,57,1,5,4
45,450626,4,9,21,15,33,2,1,0
45,450627,5,9,14,45,75,2,1,1
45,450627,5,9,14,45,56,2,2,4
45,450628,5,9,5,57,36,1,5,4
45,450628,5,9,5,57,55,2,1,2
45,450628,5,9,5,57,22,2,2,0
45,450629,5,9,14,1,76,1,1,4
45,450629,5,9,14,1,66,1,1,0
45,450630,6,9,16,20,76,2,1,4
45,450630,6,9,16,20,48,2,1,1
45,450630,6,9,16,20,24,2,2,1
45,450630,6,9,16,20,74,1,1,0
45,450630,6,9,16,20,43,1,2,0
45,450630,6,9,16,20,39,1,2,0
45,450631,7,9,1,8,30,1,1,4
45,450632,8,9,21,2,17,2,5,4
45,450632,8,9,21,2,19,1,5,4
45,450632,8,9,21,2,21,1,5,3
45,450632,8,9,21,2,40,2,1,1
45,450633,8,9,23,25,36,1,1,3
45,450633,8,9,23,25,52,1,1,4
45,450634,9,9,2,45,26,1,1,4
45,450635,9,9,2,58,53,1,1,4
45,450635,9,9,2,58,24,1,1,0
45,450636,9,9,5,5,27,1,1,4
45,450636,9,9,5,5,49,1,1,0
45,450636,9,9,5,5,48,1,2,0
45,450636,9,9,5,5,46,1,1,0
45,450636,9,9,5,5,83,2,2,0
45,450636,9,9,5,5,19,1,2,0
45,450636,9,9,5,5,999,9,1,9
45,450637,9,9,19,5,62,2,1,4
45,450638,9,9,22,28,20,1,1,4
45,450639,10,9,5,46,26,1,5,4
45,450639,10,9,5,46,56,2,1,0
45,450640,11,9,5,47,26,1,1,4
45,450640,11,9,5,47,30,2,1,1
45,450640,11,9,5,47,27,1,2,0
45,450641,11,9,6,30,69,1,1,4
45,450642,11,9,12,29,43,1,1,4
45,450643,11,9,16,58,8,1,5,4
45,450643,11,9,16,58,17,2,1,0
45,450644,11,9,8,30,76,1,1,4
45,450644,11,9,8,30,20,1,1,0
45,450645,13,9,6,28,55,1,5,4
45,450645,13,9,6,28,88,1,1,0
45,450646,13,9,20,19,52,1,1,4
45,450647,14,9,0,25,57,1,1,0
45,450647,14,9,0,25,30,2,1,4
45,450647,14,9,0,25,28,1,2,1
45,450648,14,9,6,57,42,1,1,3
45,450648,14,9,6,57,25,1,1,4
45,450649,14,9,11,49,47,1,1,0
45,450649,14,9,11,49,28,1,1,4
45,450650,14,9,18,24,46,1,1,4
45,450650,14,9,18,24,39,2,2,2
45,450651,14,9,21,40,61,2,1,4
45,450652,16,9,19,20,60,1,1,4
45,450653,16,9,2,20,22,1,1,3
45,450653,16,9,2,20,19,2,2,1
45,450653,16,9,2,20,23,1,2,4
45,450654,16,9,6,0,30,2,1,4
45,450655,16,9,7,0,42,1,1,4
45,450656,16,9,17,45,18,1,1,2
45,450656,16,9,17,45,19,1,2,4
45,450657,16,9,20,0,59,2,5,4
45,450657,16,9,20,0,25,1,1,0
45,450657,16,9,20,0,23,2,2,0
45,450658,18,9,7,26,28,2,1,0
45,450658,18,9,7,26,58,1,1,4
45,450658,18,9,7,26,64,2,1,0
45,450659,19,9,5,20,84,1,1,2
45,450659,19,9,5,20,19,1,1,4
45,450660,19,9,17,53,39,1,1,3
45,450660,19,9,17,53,47,2,1,4
45,450661,20,9,11,40,38,2,1,4
45,450661,20,9,11,40,3,2,2,2
45,450661,20,9,11,40,7,2,2,2
45,450662,20,9,11,50,56,1,1,4
45,450662,20,9,11,50,60,2,1,3
45,450662,20,9,11,50,86,2,2,3
45,450662,20,9,11,50,71,2,1,4
45,450663,20,9,15,14,70,1,1,4
45,450663,20,9,15,14,68,2,2,4
45,450664,20,9,23,25,52,1,1,4
45,450664,20,9,23,25,21,1,1,0
45,450666,21,9,5,50,54,1,6,4
45,450666,21,9,5,50,47,1,1,0
45,450667,22,9,17,52,27,2,1,0
45,450667,22,9,17,52,27,1,2,0
45,450667,22,9,17,52,4,2,2,0
45,450667,22,9,17,52,1,1,2,0
45,450667,22,9,17,52,7,1,2,0
45,450667,22,9,17,52,54,1,1,4
45,450668,13,8,18,49,24,1,1,4
45,450669,5,9,23,15,36,1,1,0
45,450669,5,9,23,15,45,1,1,1
45,450669,5,9,23,15,24,1,1,4
45,450670,6,9,9,48,27,1,1,0
45,450670,6,9,9,48,28,1,1,4
45,450670,6,9,9,48,45,1,1,0
45,450671,14,9,11,56,56,1,1,2
45,450671,14,9,11,56,53,2,2,2
45,450671,14,9,11,56,19,1,1,4
45,450672,18,8,16,5,77,2,1,1
45,450672,18,8,16,5,76,1,1,4
45,450672,18,8,16,5,28,1,2,0
45,450672,18,8,16,5,12,1,2,1
45,450672,18,8,16,5,10,1,2,1
45,450673,28,8,0,25,36,1,6,4
45,450673,28,8,0,25,26,1,1,0
45,450674,1,9,20,19,29,1,1,4
45,450674,1,9,20,19,999,9,1,0
45,450675,22,9,0,10,31,1,1,4
45,450676,22,9,13,5,55,1,1,4
45,450677,22,9,23,50,80,1,8,4
45,450677,22,9,23,50,22,2,1,0
45,450678,25,9,6,24,47,1,1,4
45,450678,25,9,6,24,57,1,1,0
45,450679,25,9,7,30,28,2,5,4
45,450679,25,9,7,30,1,1,5,2
45,450679,25,9,7,30,69,1,1,0
45,450680,25,9,8,15,60,2,1,0
45,450680,25,9,8,15,36,1,1,4
45,450681,25,9,16,35,33,2,1,4
45,450681,25,9,16,35,31,2,2,3
45,450681,25,9,16,35,44,2,2,3
45,450682,25,9,17,21,17,1,1,4
45,450682,25,9,17,21,14,1,2,3
45,450682,25,9,17,21,17,1,2,0
45,450682,25,9,17,21,21,1,2,1
45,450683,25,9,9,17,73,2,1,4
45,450684,27,9,5,15,40,1,1,4
45,450685,27,9,13,16,18,1,1,2
45,450685,27,9,13,16,38,1,2,4
45,450686,27,9,17,10,71,2,1,0
45,450686,27,9,17,10,69,1,2,0
45,450686,27,9,17,10,39,1,1,4
45,450686,27,9,17,10,38,2,2,3
45,450687,28,9,22,20,28,1,1,4
45,450687,28,9,22,20,31,1,1,0
45,450688,28,9,6,10,47,2,1,4
45,450688,28,9,6,10,26,1,1,0
45,450689,28,9,16,0,51,2,1,4
45,450689,28,9,16,0,29,2,1,3
45,450690,28,9,20,15,18,1,6,4
45,450690,28,9,20,15,999,9,1,0
45,450691,29,9,1,45,38,1,1,0
45,450691,29,9,1,45,36,1,1,4
45,450692,28,9,17,10,35,1,1,4
45,450693,29,9,0,40,24,1,1,4
45,450694,29,9,21,15,24,1,1,4
45,450695,29,9,21,30,56,1,1,4
45,450696,17,7,23,27,31,1,1,4
45,450696,17,7,23,27,25,2,1,0
45,450696,17,7,23,27,4,2,2,0
45,450696,17,7,23,27,5,2,2,0
45,450696,17,7,23,27,11,1,2,0
45,450696,17,7,23,27,10,1,2,0
45,450696,17,7,23,27,47,1,1,0
45,450696,17,7,23,27,37,1,2,0
45,450697,20,7,22,25,34,1,1,1
45,450697,20,7,22,25,34,2,2,1
45,450697,20,7,22,25,31,1,2,1
45,450697,20,7,22,25,30,2,2,1
45,450697,20,7,22,25,29,1,1,4
45,450698,21,7,13,25,62,1,5,4
45,450698,21,7,13,25,50,2,1,0
45,450699,17,8,21,55,38,1,1,4
45,450699,17,8,21,55,40,1,1,0
45,450700,29,9,22,26,26,1,1,4
45,450700,29,9,22,26,57,2,1,1
45,450700,29,9,22,26,89,1,2,4
45,450701,1,10,20,50,60,1,1,1
45,450701,1,10,20,50,46,1,1,4
45,450702,1,10,6,28,20,1,1,4
45,450702,1,10,6,28,50,1,1,0
45,450703,1,10,10,33,68,1,1,3
45,450703,1,10,10,33,32,1,1,0
45,450703,1,10,10,33,73,1,1,4
45,450704,1,10,12,45,43,1,1,4
45,450705,1,10,22,5,58,1,1,4
45,450705,1,10,22,5,28,1,1,3
45,450706,2,10,19,45,46,2,1,4
45,450706,2,10,19,45,79,2,1,3
45,450707,2,10,21,55,44,2,1,4
45,450708,3,10,22,43,76,1,1,4
45,450709,3,10,19,2,32,1,1,4
45,450710,3,10,23,45,39,1,6,4
45,450710,3,10,23,45,57,1,1,0
45,450711,4,10,9,0,64,1,1,0
45,450711,4,10,9,0,22,2,1,4
45,450712,22,8,17,14,67,1,1,4
45,450713,20,9,1,42,49,2,5,4
45,450713,20,9,1,42,56,1,1,0
45,450713,20,9,1,42,59,2,2,0
45,450714,4,10,21,5,38,1,1,4
45,450714,4,10,21,5,20,2,1,1
45,450714,4,10,21,5,21,2,2,1
45,450715,4,10,22,53,25,1,1,4
45,450716,4,10,11,45,24,1,1,4
45,450716,4,10,11,45,20,2,2,2
45,450717,4,10,17,58,81,2,1,4
45,450717,4,10,17,58,52,2,2,2
45,450717,4,10,17,58,65,1,1,0
45,450718,4,10,20,0,60,1,1,2
45,450718,4,10,20,0,84,2,1,4
45,450719,5,10,13,34,27,1,1,3
45,450719,5,10,13,34,67,2,1,4
45,450720,5,10,20,6,55,1,1,0
45,450720,5,10,20,6,64,2,1,4
45,450721,6,10,13,11,23,2,1,0
45,450721,6,10,13,11,37,1,1,4
45,450722,6,10,15,16,18,1,1,4
45,450723,6,10,23,14,56,2,1,4
45,450724,7,10,2,48,24,1,1,0
45,450724,7,10,2,48,28,1,1,0
45,450724,7,10,2,48,31,2,1,4
45,450725,7,10,11,17,25,2,5,4
45,450725,7,10,11,17,78,1,1,0
45,450725,7,10,11,17,69,2,2,0
45,450726,7,10,19,0,43,1,1,4
45,450726,7,10,19,0,44,1,1,2
45,450726,7,10,19,0,18,2,2,2
45,450726,7,10,19,0,12,1,2,0
45,450726,7,10,19,0,18,1,2,0
45,450727,7,10,19,25,34,1,1,4
45,450728,7,10,19,55,27,1,5,4
45,450728,7,10,19,55,38,2,1,0
45,450728,7,10,19,55,39,1,2,0
45,450728,7,10,19,55,28,1,1,0
45,450728,7,10,19,55,27,2,2,0
45,450729,9,10,19,13,55,2,5,4
45,450729,9,10,19,13,48,2,1,0
45,450729,9,10,19,13,42,1,2,0
45,450730,10,10,6,51,22,1,1,4
45,450731,10,10,18,17,76,2,1,1
45,450731,10,10,18,17,80,2,1,4
45,450731,10,10,18,17,84,2,2,1
45,450732,10,10,13,40,72,1,1,4
45,450732,10,10,13,40,72,2,2,4
45,450733,10,10,10,32,87,2,5,4
45,450733,10,10,10,32,34,2,1,0
45,450734,11,10,4,22,42,2,1,4
45,450734,11,10,4,22,20,1,1,2
45,450735,11,10,17,40,50,2,1,1
45,450735,11,10,17,40,14,1,2,1
45,450735,11,10,17,40,13,2,2,1
45,450735,11,10,17,40,15,1,2,1
45,450735,11,10,17,40,62,1,3,4
45,450736,12,10,5,20,26,1,5,4
45,450736,12,10,5,20,22,1,1,0
45,450737,12,10,6,40,69,1,1,0
45,450737,12,10,6,40,21,1,1,4
45,450738,12,10,18,5,25,1,1,4
45,450738,12,10,18,5,60,1,1,0
45,450739,12,10,14,40,59,2,1,0
45,450739,12,10,14,40,38,2,2,0
45,450739,12,10,14,40,9,2,2,0
45,450739,12,10,14,40,46,1,1,4
45,450740,13,10,17,10,47,1,1,4
45,450740,13,10,17,10,52,2,2,4
45,450740,13,10,17,10,60,1,1,3
45,450740,13,10,17,10,39,2,2,3
45,450740,13,10,17,10,41,1,1,0
45,450740,13,10,17,10,24,1,1,0
45,450740,13,10,17,10,29,2,2,0
45,450740,13,10,17,10,56,2,1,0
45,450741,13,10,22,36,33,1,1,2
45,450741,13,10,22,36,46,1,2,4
45,450742,13,10,16,33,63,1,1,4
45,450743,13,10,23,50,19,2,1,1
45,450743,13,10,23,50,17,2,2,4
45,450743,13,10,23,50,13,2,2,3
45,450743,13,10,23,50,20,1,2,1
45,450743,13,10,23,50,13,1,2,3
45,450744,13,10,0,50,48,1,1,4
45,450745,14,10,2,15,23,1,1,4
45,450746,14,10,20,17,21,2,1,4
45,450746,14,10,20,17,19,2,2,1
45,450746,14,10,20,17,15,1,1,0
45,450747,15,10,2,30,60,1,1,4
45,450748,15,10,3,13,58,1,1,4
45,450749,15,10,9,40,71,1,1,4
45,450749,15,10,9,40,68,2,2,1
45,450749,15,10,9,40,58,2,2,1
45,450749,15,10,9,40,54,1,1,0
45,450750,15,10,10,20,55,1,1,4
45,450751,15,10,11,21,30,1,1,2
45,450751,15,10,11,21,44,1,1,4
45,450751,15,10,11,21,39,2,2,4
45,450752,15,10,13,20,86,1,1,4
45,450752,15,10,13,20,31,1,2,2
45,450752,15,10,13,20,70,2,1,2
45,450753,16,10,20,36,25,2,5,4
45,450753,16,10,20,36,28,2,1,0
45,450753,16,10,20,36,9,1,2,0
45,450754,17,10,22,10,43,1,1,4
45,450755,17,10,12,35,41,1,1,4
45,450756,19,10,20,45,30,1,1,4
45,450757,19,10,23,11,39,1,1,4
45,450758,19,10,18,25,28,1,1,4
45,450758,19,10,18,25,31,1,2,3
45,450759,19,10,19,25,54,1,5,4
45,450759,19,10,19,25,54,2,1,0
45,450760,20,10,20,15,54,1,1,4
45,450761,20,10,9,45,58,1,1,4
45,450762,20,10,20,36,48,1,1,0
45,450762,20,10,20,36,40,1,1,4
45,450763,21,10,1,30,45,1,1,4
45,450764,21,10,10,6,56,1,1,3
45,450764,21,10,10,6,33,1,1,1
45,450764,21,10,10,6,32,2,2,4
45,450764,21,10,10,6,7,1,2,1
45,450764,21,10,10,6,15,1,2,1
45,450764,21,10,10,6,81,1,1,0
45,450765,22,10,5,20,68,1,1,4
